action,artist_folder,title,old_path,new_path,reason
would_move,you,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Tom_Jones_-_Sex_bomb.mid","/storage/emulated/0/htdocs/midisnd/you/Soft Karaoke - you.mid",
would_move,"H.de Koning",untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Tom_Petty_-_Free_falling.kar","/storage/emulated/0/htdocs/midisnd/H.de Koning/untitled - H.de Koning.kar",
skip_no_artist,,TONIGHT,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TONIGHT_(714887).mid",,"no artist meta"
would_move,was,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Toni_Braxton_-_How_could_an_angel_break_my_heart.kar","/storage/emulated/0/htdocs/midisnd/was/Soft karaoke - was.kar",
skip_no_artist,,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Tony Orlando & Dawn - Knock Three Times.kar",,"no artist meta"
skip_no_artist,,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Too Much Heaven - Beegees.kar",,"no artist meta"
would_move,labrat@teleport.com,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Top of the World - The Carpenters.kar","/storage/emulated/0/htdocs/midisnd/labrat@teleport.com/Soft Karaoke - labrat@teleport.com.kar",
skip_no_artist,,"TOP OF THE WORLD","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TOP_OF_THE_WORLD_(714889).mid",,"no artist meta"
skip_no_artist,,Torete,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Torete_(218960).mid",,"no artist meta"
skip_no_artist,,TOYANG,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TOYANG_(715667).mid",,"no artist meta"
skip_no_artist,,"TO LOVE AGAIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TO_LOVE_AGAIN_(712739).mid",,"no artist meta"
skip_no_artist,,"TO LOVE YOU MORE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TO_LOVE_YOU_MORE_(714605).mid",,"no artist meta"
would_move,"Acerbiter, Words and Music by Ryan Cabrera, Jimy Harry and Sheppard Solomon copyright",True,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/True - Ryan Cabrera.kar","/storage/emulated/0/htdocs/midisnd/Acerbiter, Words and Music by Ryan Cabrera, Jimy Harry and Sheppard Solomon copyright/True - Acerbiter, Words and Music by Ryan Cabrera, Jimy Harry and Sheppard Solomon copyright.kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/True Colors - Cindy Lauper.kar",,"no artist meta"
skip_no_artist,,"Try Again","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Try Again_(218963).kar",,"no artist meta"
would_move,tell,Try,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TRY.by pink.mid","/storage/emulated/0/htdocs/midisnd/tell/Try - tell.mid",
skip_no_artist,,TUKSO,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TUKSO_(218211).mid",,"no artist meta"
skip_no_artist,,"TULAK NG BIBIG KABIG NG DIBDIB","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TULAK NG BIBIG KABIG NG DIBDIB_(218477).kar",,"no artist meta"
skip_no_artist,,"TULOG NA BABY","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TULOG NA BABY_(219140).kar",,"no artist meta"
skip_no_artist,,"Tunay Na Mahal","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Tunay Na Mahal_(218708).kar",,"no artist meta"
skip_no_artist,,Bass,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/tunaynaligaya_arielrivera.mid",,"no artist meta"
skip_no_artist,,"TUNAY NA MAMAHALIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TUNAY_NA_MAMAHALIN_(218576).mid",,"no artist meta"
skip_no_artist,,"Tunay Na Pagibig","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Tunay_Na_Pagibig_(219102).mid",,"no artist meta"
skip_no_artist,,"Turist Ang Bilmoko","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Turist Ang Bilmoko_(219160).kar",,"no artist meta"
would_move,Mr.Beam,"Turn Back Time","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Turn Back Time - Aqua.kar","/storage/emulated/0/htdocs/midisnd/Mr.Beam/Turn Back Time - Mr.Beam.kar",
skip_no_artist,,"Tutulungan Kita","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Tutulungan Kita_(219011).kar",,"no artist meta"
skip_no_artist,,"TUYO NA'NG DAMDAMIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TUYO NA'NG DAMDAMIN_(218373).kar",,"no artist meta"
would_move,let's,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Twist - Chubby Checker.kar","/storage/emulated/0/htdocs/midisnd/let's/Soft Karaoke - let's.kar",
would_move,Eldeen,"Two Is Better Than One","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Two is Better than 1 - Boys like Girls.kar","/storage/emulated/0/htdocs/midisnd/Eldeen/Two Is Better Than One - Eldeen.kar",
would_move,"Cowon MacLeod","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Two Steps Behind - Def Leppard.kar","/storage/emulated/0/htdocs/midisnd/Cowon MacLeod/Soft karaoke - Cowon MacLeod.kar",
skip_no_artist,,"TWO STEPS BEHIND","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/TWO_STEPS_BEHIND_(715271).mid",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/U2 - Stuck In A Moment You....kar",,"no artist meta"
would_move,"Mike M","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/U2 - Sweetest Thing.kar","/storage/emulated/0/htdocs/midisnd/Mike M/Soft karaoke - Mike M.kar",
would_move,SpoonZ,Vertigo,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/U2_-_Vertigo.kar","/storage/emulated/0/htdocs/midisnd/SpoonZ/Vertigo - SpoonZ.kar",
would_move,"Cowon MacLeod","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/U2_-_With_or_without_you.kar","/storage/emulated/0/htdocs/midisnd/Cowon MacLeod/Soft karaoke - Cowon MacLeod.kar",
skip_no_artist,,UHAW,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/UHAW_(716010).mid",,"no artist meta"
skip_no_artist,,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/ULAN ( Rivermaya ).mid",,"no artist meta"
would_move,any,"Umagang Kay Ganda","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Umagang Kay Ganda - Tillie Moreno & Ray-An Fuentes.mid","/storage/emulated/0/htdocs/midisnd/any/Umagang Kay Ganda - any.mid",
skip_no_artist,,"UNA'T HULING MAMAHALIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/UNA'T HULING MAMAHALIN_(218203).kar",,"no artist meta"
skip_no_artist,,"UNANG HALIK","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/UNANG HALIK_(218356).kar",,"no artist meta"
skip_no_artist,,"UNANG PASKO NA WALA KA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/UNANG PASKO NA WALA KA_(218271).kar",,"no artist meta"
skip_no_artist,,Unbreakable,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Unbreakable_(219196).kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Under The Bridge.kar",,"no artist meta"
skip_no_artist,,Unfaithful,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Unfaithful - Rihanna.kar",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Unforgettable - Gordon Irving.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,Vocal,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/unwell.kar",,"no artist meta"
would_move,"Mike M","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/UR - Alanis Morissette.kar","/storage/emulated/0/htdocs/midisnd/Mike M/Soft karaoke - Mike M.kar",
skip_no_artist,,"String Ensemble 1","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/usahay_luz_loreto.mid",,"no artist meta"
would_move,let's,Yeah,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Usher_-_Yeah.kar","/storage/emulated/0/htdocs/midisnd/let's/Yeah - let's.kar",
skip_no_artist,,USOK,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/USOK_(714568).mid",,"no artist meta"
skip_no_artist,,"Utos Ng Diyos","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Utos Ng Diyos_(219187).kar",,"no artist meta"
would_move,ro,tk10,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/V.S.T MEDLEY f.mid","/storage/emulated/0/htdocs/midisnd/ro/tk10 - ro.mid",
would_move,can,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Vanessa_Paradis_-_Be_my_baby.mid","/storage/emulated/0/htdocs/midisnd/can/Soft karaoke - can.mid",
would_move,"Troy Legaspi","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Vannesa_Williams_-_Colors_Of_The_Wind.kar","/storage/emulated/0/htdocs/midisnd/Troy Legaspi/Soft Karaoke - Troy Legaspi.kar",
skip_no_artist,,"Jump - Van Halen","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Van_Hallen_-_Jump.kar",,"no artist meta"
skip_no_artist,,"VENTURA HIGHWAY","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/VENTURA_HIGHWAY_(712946).mid",,"no artist meta"
skip_no_artist,,VERACRUZ,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/VERACRUZ_(218526).kar",,"no artist meta"
would_move,"Stellar Ice - kar by Mike M (February 2001)","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Vertical_Horizon_-_You_are_a_God.kar","/storage/emulated/0/htdocs/midisnd/Stellar Ice - kar by Mike M (February 2001)/Soft karaoke - Stellar Ice - kar by Mike M (February 2001).kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Verve_-_Bitter_Sweet_Symphony.kar",,"no artist meta"
skip_no_artist,,"Victins Of Love","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Victins_Of_Love_(219288).mid",,"no artist meta"
would_move,him,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Village_People_-_YMCA.mid","/storage/emulated/0/htdocs/midisnd/him/Soft karaoke - him.mid",
would_move,CMF2MID,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Vincent - Don Mc Lean.kar","/storage/emulated/0/htdocs/midisnd/CMF2MID/Soft Karaoke - CMF2MID.kar",
skip_no_artist,,VINCENT,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/VINCENT_(714897).mid",,"no artist meta"
skip_no_artist,,"Visons Of a Sunset","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Visons Of a Sunset_(219289).kar",,"no artist meta"
skip_no_artist,,"VOLTES 5 (ENGLISH THEME)","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/VOLTES_5_(ENGLISH_THEME)_(716445).mid",,"no artist meta"
skip_no_artist,,"VOLTES 5 THEME (TAGALOG)","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/VOLTES_5_THEME_(TAGALOG)_(716443).mid",,"no artist meta"
skip_no_artist,,"Wag Mo Na Sanang Isipin","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wag Mo Na Sanang Isipin_(219104).kar",,"no artist meta"
skip_no_artist,,"Wag Mo Na Sana","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wag Mo Na Sana_(218753).kar",,"no artist meta"
skip_no_artist,,"Wag Mong Pigilan","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wag Mong Pigilan_(218709).kar",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Waiting In Vain - Bob Marley.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"WAIT FOR ME","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WAIT_FOR_ME_(713738).mid",,"no artist meta"
would_move,"illegal use of GNMIDI 2.0 demo after 41 days (only 14 days free testing allowed)","WAKA WAKA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WAKA WAKA-SHAKIRA.mid","/storage/emulated/0/htdocs/midisnd/illegal use of GNMIDI 2.0 demo after 41 days (only 14 days free testing allowed)/WAKA WAKA - illegal use of GNMIDI 2.0 demo after 41 days (only 14 days free testing allowed).mid",
would_move,me,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wake me up - Avincii.kar","/storage/emulated/0/htdocs/midisnd/me/Soft karaoke - me.kar",
would_move,I,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wake up call - Maroon 5.kar","/storage/emulated/0/htdocs/midisnd/I/Soft karaoke - I.kar",
would_move,"GNMIDFMT 1.0 demo version during 5 days free testing phase","Waking up in Vegas - Katy Perry","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Waking up in Vegas - Katy Perry.kar","/storage/emulated/0/htdocs/midisnd/GNMIDFMT 1.0 demo version during 5 days free testing phase/Waking up in Vegas - Katy Perry - GNMIDFMT 1.0 demo version during 5 days free testing phase.kar",
skip_no_artist,,"When The Smoke Is Going Down","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/When_The_Smoke_Is_Going_Down_(218953).mid",,"no artist meta"
would_move,"Ken Vong (shampoo@unix.infoserve.net)","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Where Everybody Knows  Your Name - Cheers (Theme).KAR","/storage/emulated/0/htdocs/midisnd/Ken Vong (shampoo@unix.infoserve.net)/Soft karaoke - Ken Vong (shampoo@unix.infoserve.net).kar",
skip_no_artist,,"Where's The Good In Goodbye","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Where's The Good In Goodbye_(219106).kar",,"no artist meta"
skip_no_artist,,"White Horse","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/White Horse - Taylor Swift.kar",,"no artist meta"
would_move,"H. de Koning","I Have Nothing (Whitney Houston)","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Whitney_Houston_-_I_have_nothing.kar","/storage/emulated/0/htdocs/midisnd/H. de Koning/I Have Nothing (Whitney Houston) - H. de Koning.kar",
skip_no_artist,,"Who Says","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Who Says - Selena Gomez.kar",,"no artist meta"
skip_no_artist,,"WILL YOU BE THERE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WILL_YOU_BE_THERE_(715028).mid",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wind Beneath My Wings - Bette Midler.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"WITHOUT LOVE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WITHOUT_LOVE_(715272).mid",,"no artist meta"
skip_no_artist,,"WITH A SMILE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WITH_A_SMILE_(716034).mid",,"no artist meta"
skip_no_artist,,WOMAN,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WOMAN_(714917).mid",,"no artist meta"
skip_no_artist,,"WONDERFUL TONIGHT","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WONDERFUL_TONIGHT_(714919).mid",,"no artist meta"
skip_no_artist,,"WONT LAST D DAY","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WONT LAST A DAY WITHOUT YOU (Bossa).mid",,"no artist meta"
skip_no_artist,,"Would You Be Happier","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Would You Be Happier_(219302).kar",,"no artist meta"
would_move,erwin,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wrecking Ball - Miley Cyrus.kar","/storage/emulated/0/htdocs/midisnd/erwin/Soft karaoke - erwin.kar",
skip_no_artist,,"YAKAP SA DILIM","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YAKAP SA DILIM Mid..kar",,"no artist meta"
skip_no_artist,,"YOU ARE MY SUNSHINE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/You are my Sunshine - The Beatles et al..kar",,"no artist meta"
skip_no_artist,,"You Are The One","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/You Are The One_(218873).kar",,"no artist meta"
skip_no_artist,,"YOU'RE ALL I NEED","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YOU'RE_ALL_I_NEED_(714986).mid",,"no artist meta"
skip_no_artist,,"YOU'RE THE INSPIRATION","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YOU'RE_THE_INSPIRATION_(715292).mid",,"no artist meta"
skip_no_artist,,"YOU AND AGAINST THE WORLD","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YOU_AND_AGAINST_THE_WORLD_(714435).mid",,"no artist meta"
skip_no_artist,,"YOU ARE MY DESTINY","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YOU_ARE_MY_DESTINY_(715345).mid",,"no artist meta"
skip_no_artist,,"YOU DON'T LOVE ME ANYMORE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YOU_DON'T_LOVE_ME_ANYMORE_(714982).mid",,"no artist meta"
skip_no_artist,,"YOU MEAN EVERYTHING TO ME","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/YOU_MEAN_EVERYTHING_TO_ME_(714930).mid",,"no artist meta"
skip_no_artist,,ZOMBIE,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/ZOMBIE_(715083).mid",,"no artist meta"
skip_no_artist,,"Walang Hanggan","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Walang Hanggan_(219290).kar",,"no artist meta"
skip_no_artist,,"Walang Iba","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Walang Iba_(218754).kar",,"no artist meta"
skip_no_artist,,"WALANG KAMATAYAN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WALANG KAMATAYAN_(218231).kar",,"no artist meta"
skip_no_artist,,"Walang Makakapigil","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Walang Makakapigil_(219039).kar",,"no artist meta"
skip_no_artist,,"Welcome To The Fanclub Of Love","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Welcome To The Fanclub Of Love_(219292).kar",,"no artist meta"
would_move,e,"QUEEN OF MY HEART ;MacLaughlin/Robson/Mac/Hector","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Westlife_-_Queen_of_my_heart.mid","/storage/emulated/0/htdocs/midisnd/e/QUEEN OF MY HEART ;MacLaughlin Robson Mac Hector - e.mid",
skip_no_artist,,"Uptown Girl","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Westlife_-_Uptown_girl.mid",,"no artist meta"
skip_no_artist,,"WE WILL ROCK YOU","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WE_WILL_ROCK_YOU_(714062).mid",,"no artist meta"
skip_no_artist,,"WHAT's MY AGE AGAIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHAT's MY AGE AGAIN_(219327).kar",,"no artist meta"
skip_no_artist,,"WHAT I'M LIVING FOR","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHAT_I'M_LIVING_FOR_(714288).mid",,"no artist meta"
would_move,when,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/When I See You Smile.kar","/storage/emulated/0/htdocs/midisnd/when/Soft karaoke - when.kar",
skip_no_artist,,"When You Believe","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/When You Believe_(219294).kar",,"no artist meta"
skip_no_artist,,"When You're Looking Like That","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/When You're Looking Like That_(219188).kar",,"no artist meta"
skip_no_artist,,"Whenever I Call You","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Whenever I Call You_(219296).kar",,"no artist meta"
skip_no_artist,,"WHEN I'M GONE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHEN_I'M_GONE_(712616).mid",,"no artist meta"
skip_no_artist,,"WHEN IT'S OVER","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHEN_IT'S_OVER_(712596).mid",,"no artist meta"
skip_no_artist,,"WHEN I LOOK IN YOUR EYES","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHEN_I_LOOK_IN_YOUR_EYES_(713582).mid",,"no artist meta"
skip_no_artist,,"WHEN I MET YOU","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHEN_I_MET_YOU_(712628).mid",,"no artist meta"
skip_no_artist,,"WHEN I THINK OF YOU","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHEN_I_THINK_OF_YOU_(713584).mid",,"no artist meta"
skip_no_artist,,"WHEN YOU TELL ME THAT YOU LOVE ME","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/WHEN_YOU_TELL_ME_THAT_YOU_LOVE_ME_(713829).mid",,"no artist meta"
skip_no_artist,,"Wherever You Will Go","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/Wherever You Will Go_(219299).kar",,"no artist meta"
would_move,"Jack Bruce & Pete Brown","White Room","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part2/c/White Room - Jack Bruce.KAR","/storage/emulated/0/htdocs/midisnd/Jack Bruce & Pete Brown/White Room - Jack Bruce & Pete Brown.kar",
